파일명,라벨,관절0_x,관절0_y,관절0_vis,관절1_x,관절1_y,관절1_vis,관절2_x,관절2_y,관절2_vis,관절3_x,관절3_y,관절3_vis,관절4_x,관절4_y,관절4_vis,관절5_x,관절5_y,관절5_vis,관절6_x,관절6_y,관절6_vis,관절7_x,관절7_y,관절7_vis,관절8_x,관절8_y,관절8_vis,관절9_x,관절9_y,관절9_vis,관절10_x,관절10_y,관절10_vis,관절11_x,관절11_y,관절11_vis,관절12_x,관절12_y,관절12_vis,관절13_x,관절13_y,관절13_vis,관절14_x,관절14_y,관절14_vis,관절15_x,관절15_y,관절15_vis,관절16_x,관절16_y,관절16_vis,관절17_x,관절17_y,관절17_vis,관절18_x,관절18_y,관절18_vis,관절19_x,관절19_y,관절19_vis,관절20_x,관절20_y,관절20_vis,관절21_x,관절21_y,관절21_vis,관절22_x,관절22_y,관절22_vis,관절23_x,관절23_y,관절23_vis,관절24_x,관절24_y,관절24_vis,관절25_x,관절25_y,관절25_vis,관절26_x,관절26_y,관절26_vis,관절27_x,관절27_y,관절27_vis,관절28_x,관절28_y,관절28_vis,관절29_x,관절29_y,관절29_vis,관절30_x,관절30_y,관절30_vis,관절31_x,관절31_y,관절31_vis,관절32_x,관절32_y,관절32_vis
posture(252)_jpg.rf.qMBBVf9u6LAU1TtO5twm.jpg,bad,0.676784,0.166505,0.990986,0.658086,0.132339,0.990055,0.656798,0.132598,0.991026,0.654877,0.133348,0.993624,0.647543,0.13245,0.989778,0.638986,0.133169,0.987755,0.629066,0.134398,0.988896,0.610955,0.14981,0.994107,0.580778,0.153215,0.985337,0.66525,0.203197,0.99414,0.6551,0.204292,0.992797,0.552273,0.256268,0.99071,0.527343,0.316039,0.987609,0.691008,0.368585,0.103066,0.757627,0.464096,0.959616,0.83086,0.409011,0.075767,0.972806,0.409104,0.812586,0.835861,0.412298,0.087675,1.038617,0.401406,0.722248,0.833722,0.407735,0.09389,1.016126,0.354541,0.732268,0.825509,0.41179,0.104777,0.988719,0.358974,0.685647,0.452049,0.560575,0.912195,0.397773,0.685987,0.905823,0.825067,0.626629,0.323471,0.71326,0.816005,0.833594,0.783321,0.881313,0.135234,0.717747,1.043361,0.555967,0.737232,0.916495,0.174836,0.681195,1.063105,0.505862,0.891983,0.969828,0.128525,0.838745,1.137848,0.498778
posture(208)_jpg.rf.mDWXh9MuDTE6XNtLt0Ir.jpg,good,0.450193,0.227623,0.999915,0.425158,0.193501,0.999886,0.419966,0.192858,0.999899,0.413008,0.191953,0.999911,0.419209,0.195308,0.999843,0.410911,0.196224,0.999813,0.40123,0.197105,0.999809,0.351665,0.210818,0.999895,0.347397,0.216529,0.999868,0.434228,0.27153,0.999952,0.427184,0.273101,0.999935,0.36161,0.372437,0.999824,0.24896,0.461905,0.999827,0.578734,0.547028,0.475061,0.5523,0.712986,0.97481,0.855554,0.551454,0.537154,0.866812,0.636792,0.922022,0.910616,0.545097,0.496375,0.954063,0.628765,0.882052,0.912805,0.535384,0.529592,0.9531,0.578136,0.886823,0.894991,0.538865,0.537048,0.919313,0.583554,0.865655,0.535541,0.821968,0.953765,0.510223,0.936371,0.957044,0.707243,0.497036,0.177317,0.747196,0.851062,0.771518,0.842458,0.415333,0.086384,0.944775,0.825384,0.416183,0.850271,0.436084,0.119691,0.949183,0.838285,0.400954,0.897524,0.281852,0.133724,1.075825,0.757497,0.459166
posture(865)_jpg.rf.UMEEUMT3Q6c2GO26XJzo.jpg,bad,0.529579,0.313217,0.994347,0.543708,0.28013,0.995839,0.547111,0.279589,0.996338,0.55039,0.279574,0.997354,0.540397,0.279316,0.993062,0.541757,0.277925,0.993002,0.543105,0.276848,0.995339,0.582309,0.282677,0.997743,0.570997,0.279732,0.997538,0.541192,0.338774,0.997947,0.534974,0.339801,0.995539,0.639558,0.421809,0.999318,0.621633,0.394773,0.995635,0.629205,0.61823,0.973262,0.575269,0.553674,0.22945,0.452393,0.694511,0.986573,0.444394,0.5851,0.463304,0.412326,0.717345,0.983424,0.437353,0.585902,0.48697,0.391652,0.679627,0.98378,0.394915,0.57414,0.507586,0.40868,0.673195,0.974086,0.42478,0.592203,0.495661,0.740477,0.690949,0.997512,0.72134,0.654163,0.989912,0.654412,0.838804,0.855687,0.675455,0.790523,0.229048,0.768616,0.936625,0.385135,0.766681,0.898828,0.119455,0.806778,0.946317,0.600621,0.794028,0.913499,0.255156,0.72287,0.969469,0.336219,0.728759,0.940623,0.174554
posture(903)_jpg.rf.l99BvVcGhCaogVylWJRh.jpg,good,0.61058,0.191126,0.998238,0.627126,0.160809,0.997843,0.631862,0.160784,0.998219,0.636742,0.160919,0.998592,0.623603,0.158803,0.99745,0.625834,0.157244,0.997453,0.628414,0.155485,0.997823,0.678602,0.174541,0.999214,0.671227,0.167605,0.99841,0.624666,0.227983,0.998813,0.618919,0.226936,0.997796,0.722389,0.399021,0.998928,0.719494,0.369588,0.995703,0.692005,0.767667,0.985852,0.679958,0.622173,0.085545,0.455838,0.747384,0.98698,0.534785,0.710686,0.101106,0.390232,0.771628,0.976028,0.510392,0.723292,0.104801,0.37837,0.742276,0.975512,0.489785,0.707044,0.114119,0.394836,0.731181,0.960252,0.496947,0.704782,0.122884,0.707001,0.87882,0.926765,0.682397,0.843816,0.889944,0.548766,1.146719,0.707909,0.574442,1.110655,0.259575,0.602019,1.405054,0.280434,0.591176,1.394751,0.089864,0.638039,1.43563,0.359933,0.610473,1.440206,0.201386,0.527521,1.480855,0.170766,0.527968,1.464412,0.069271
posture(141)_jpg.rf.XPGsjoN4kNwbxQZZtorh.jpg,bad,0.257478,0.334253,0.998882,0.247147,0.315291,0.998755,0.246123,0.315441,0.998573,0.244513,0.315588,0.998885,0.240424,0.31657,0.99905,0.234914,0.317877,0.998922,0.228196,0.319459,0.999112,0.209902,0.324867,0.998685,0.195867,0.330852,0.999052,0.253117,0.354771,0.99775,0.245454,0.357562,0.998395,0.154342,0.419149,0.99861,0.205152,0.407463,0.999782,0.181995,0.49633,0.072688,0.366599,0.454061,0.994968,0.222836,0.543978,0.033812,0.554223,0.49211,0.927192,0.233231,0.560236,0.039941,0.605437,0.50141,0.891704,0.236927,0.550646,0.041191,0.615687,0.499474,0.897593,0.235735,0.547709,0.044176,0.592842,0.496771,0.863589,0.291656,0.596175,0.963344,0.306697,0.598907,0.97996,0.48372,0.675378,0.091559,0.521013,0.65228,0.615608,0.59588,0.820533,0.084253,0.611208,0.83118,0.350001,0.596274,0.850202,0.169687,0.598791,0.866067,0.410332,0.685304,0.842033,0.146593,0.696249,0.854936,0.395091
posture(250)_jpg.rf.rcjVe8zvsJiWFNw3tMGk.jpg,bad,0.510514,0.282253,0.999878,0.491723,0.246588,0.999866,0.487879,0.245238,0.999862,0.483394,0.244028,0.999902,0.48584,0.246834,0.999855,0.478618,0.245712,0.999802,0.470087,0.244548,0.999828,0.428924,0.252776,0.99994,0.412908,0.253968,0.999868,0.494018,0.317364,0.999858,0.484065,0.316432,0.999902,0.390779,0.395863,0.999948,0.320176,0.437519,0.999912,0.427587,0.613089,0.394129,0.355156,0.74438,0.981086,0.593846,0.682654,0.579311,0.598826,0.721845,0.947237,0.649821,0.699289,0.587222,0.660363,0.737041,0.912539,0.65182,0.68141,0.596817,0.660931,0.704634,0.917701,0.622379,0.673299,0.569404,0.634352,0.699043,0.906154,0.412619,0.784559,0.998106,0.379274,0.854646,0.997325,0.835585,0.783561,0.306207,0.862816,0.931552,0.790398,0.737707,1.043996,0.066403,0.720663,1.093085,0.228819,0.679596,1.073833,0.103278,0.653165,1.107628,0.40979,0.815277,1.143502,0.064408,0.785008,1.174551,0.227773
posture(223)_jpg.rf.sK4XUFBsJk7KVCFC7lFh.jpg,bad,0.540885,0.321118,0.998029,0.553527,0.294149,0.998601,0.556515,0.294303,0.998567,0.562124,0.292825,0.998971,0.551507,0.291797,0.997886,0.553228,0.290093,0.997861,0.554971,0.288845,0.998641,0.591379,0.296873,0.999019,0.588017,0.28858,0.999284,0.551733,0.346074,0.99914,0.547446,0.34492,0.998566,0.646801,0.429809,0.999545,0.637379,0.39592,0.99893,0.637329,0.620117,0.963804,0.590701,0.543064,0.184112,0.463547,0.675803,0.982406,0.469374,0.589619,0.414168,0.424103,0.690498,0.977702,0.461288,0.587585,0.43734,0.41072,0.665792,0.978227,0.439644,0.584536,0.455322,0.427409,0.658996,0.964216,0.448742,0.592512,0.443395,0.742723,0.695244,0.998589,0.738451,0.651798,0.996563,0.659182,0.795559,0.799827,0.707273,0.755503,0.211136,0.737809,0.869088,0.416653,0.766122,0.851373,0.143072,0.768901,0.876516,0.606922,0.788861,0.864683,0.304799,0.689697,0.884886,0.377496,0.717522,0.883962,0.225588
posture(30)_jpg.rf.aAZQjvJheXSPTmWF19xS.jpg,bad,0.287607,0.281895,0.999898,0.295105,0.2516,0.999962,0.299672,0.250711,0.999966,0.304818,0.249675,0.99997,0.290872,0.249803,0.999931,0.292323,0.24758,0.99992,0.294099,0.244984,0.999915,0.356541,0.24819,0.999975,0.342804,0.241441,0.999931,0.313928,0.310675,0.999965,0.305545,0.30984,0.999917,0.501566,0.412554,0.999595,0.372731,0.338559,0.998472,0.457474,0.721314,0.959559,0.374457,0.530168,0.133968,0.286077,0.582942,0.979817,0.274891,0.529736,0.290857,0.235857,0.574804,0.964344,0.220939,0.531184,0.347791,0.240519,0.523009,0.967833,0.221747,0.512505,0.356869,0.260229,0.521592,0.956306,0.244457,0.508593,0.352902,0.527117,0.714146,0.998225,0.438452,0.647697,0.996694,0.357901,0.802034,0.766499,0.244382,0.650345,0.378229,0.343965,0.936719,0.288018,0.328754,0.906644,0.077133,0.367622,0.951981,0.347074,0.367988,0.935908,0.083681,0.261036,0.983375,0.306451,0.27698,1.005156,0.095108
posture(187)_jpg.rf.v6AnNKvRd5KZMaAodQHT.jpg,bad,0.416351,0.334777,0.999377,0.396489,0.315654,0.999089,0.394223,0.314947,0.998806,0.39148,0.314345,0.99938,0.394201,0.318497,0.999149,0.390363,0.31986,0.998697,0.385998,0.321438,0.99903,0.360095,0.328604,0.99954,0.354197,0.337279,0.998776,0.416058,0.355849,0.999412,0.411527,0.35934,0.999666,0.342367,0.447146,0.999403,0.373796,0.462472,0.999763,0.470472,0.583549,0.139362,0.518529,0.620144,0.971444,0.632059,0.647002,0.12316,0.670863,0.660916,0.925014,0.679548,0.660267,0.133126,0.709845,0.683081,0.874175,0.691163,0.651949,0.140328,0.712125,0.656647,0.878822,0.663984,0.649337,0.14394,0.702781,0.650255,0.858623,0.443027,0.694758,0.994912,0.472897,0.723151,0.996787,0.698982,0.681854,0.106843,0.769601,0.743691,0.754589,0.640199,0.824085,0.036567,0.688881,0.870072,0.280039,0.611522,0.843738,0.059383,0.653135,0.899942,0.444068,0.680933,0.867993,0.041611,0.751974,0.891498,0.231541
posture(344)_jpg.rf.th0mpx7QZTwOZR0Hrkug.jpg,good,0.47473,0.245074,0.999059,0.457869,0.211955,0.998901,0.455602,0.209669,0.998947,0.452871,0.206948,0.999302,0.451927,0.21414,0.998811,0.44584,0.21394,0.998474,0.439285,0.213822,0.998854,0.410424,0.212709,0.999588,0.396724,0.22395,0.999292,0.459001,0.277178,0.999255,0.449259,0.282146,0.999523,0.351345,0.416138,0.997341,0.328683,0.45185,0.999164,0.358084,0.6732,0.060386,0.33299,0.765266,0.960857,0.495529,0.737897,0.16295,0.555859,0.772081,0.88504,0.536879,0.759157,0.215568,0.616408,0.793627,0.869992,0.55216,0.735145,0.236085,0.633352,0.758547,0.874704,0.531161,0.729496,0.233316,0.618829,0.746391,0.849529,0.374341,0.869898,0.854959,0.330782,0.894274,0.914231,0.554617,1.031421,0.222034,0.544549,1.1011,0.749517,0.489009,1.268075,0.045066,0.460735,1.335177,0.154052,0.456042,1.300106,0.072683,0.413466,1.359629,0.250065,0.557786,1.342957,0.047587,0.565955,1.427219,0.112909
posture(887)_jpg.rf.aubDbiLkztbVAAYmQQeX.jpg,bad,0.287482,0.268383,0.999876,0.294823,0.237144,0.999954,0.299793,0.236085,0.999954,0.305416,0.234661,0.999962,0.289366,0.235521,0.99993,0.290448,0.232683,0.999915,0.291589,0.229963,0.99991,0.355077,0.228264,0.999962,0.338229,0.223718,0.999917,0.316153,0.296752,0.99997,0.306775,0.295896,0.999943,0.488239,0.418954,0.99975,0.376086,0.319644,0.999158,0.455576,0.734306,0.955542,0.37751,0.513574,0.132428,0.285958,0.57638,0.981542,0.273427,0.520613,0.313242,0.232176,0.560833,0.967792,0.217806,0.533813,0.392253,0.232502,0.515711,0.970173,0.214794,0.511289,0.408126,0.254414,0.51605,0.961366,0.239907,0.510669,0.41517,0.530466,0.726732,0.999327,0.446049,0.632935,0.998036,0.330135,0.771452,0.811346,0.206894,0.499375,0.251574,0.311143,0.826915,0.232759,0.284563,0.745995,0.040393,0.340612,0.82829,0.302923,0.325428,0.775612,0.061691,0.206812,0.853222,0.273519,0.224164,0.834609,0.061867
posture(221)_jpg.rf.vQcSfmvBBinqwYDly1CO.jpg,bad,0.535209,0.324138,0.994941,0.551714,0.292405,0.995004,0.555751,0.292406,0.995128,0.55962,0.292935,0.996032,0.544919,0.292465,0.993768,0.549374,0.288301,0.993441,0.550797,0.286871,0.995311,0.590748,0.296223,0.997084,0.579305,0.290541,0.997057,0.545519,0.35312,0.997994,0.538462,0.35367,0.995949,0.658144,0.419256,0.998874,0.632189,0.406265,0.998057,0.637225,0.659216,0.971774,0.584276,0.578506,0.206713,0.454866,0.713161,0.972343,0.444753,0.624535,0.41423,0.408436,0.730274,0.96397,0.412413,0.618128,0.444842,0.394135,0.707975,0.963907,0.403961,0.619013,0.462185,0.412991,0.699161,0.947429,0.409298,0.619424,0.461698,0.76217,0.754232,0.991383,0.720737,0.721767,0.984572,0.740696,0.957293,0.832044,0.69828,0.903232,0.266918,0.836716,1.065861,0.402652,0.790816,1.043466,0.122001,0.870713,1.075641,0.665462,0.822267,1.062865,0.299374,0.802151,1.118383,0.346858,0.740903,1.10772,0.166796
posture(906)_jpg.rf.miN9o3O7XDXzmpTL5ofS.jpg,good,0.457116,0.230434,0.998997,0.43887,0.192897,0.998894,0.436917,0.18991,0.998952,0.434551,0.186575,0.999364,0.43213,0.196623,0.998706,0.425684,0.196805,0.998252,0.418734,0.197314,0.998565,0.393132,0.194622,0.999567,0.376884,0.209164,0.998894,0.447198,0.258185,0.999277,0.435606,0.263824,0.999395,0.344377,0.398027,0.997092,0.315273,0.435632,0.997245,0.383376,0.648681,0.101309,0.325753,0.75484,0.945266,0.527867,0.742144,0.220132,0.549922,0.763272,0.849644,0.547882,0.761872,0.259359,0.606124,0.791106,0.823441,0.559677,0.740777,0.289385,0.624777,0.75765,0.830237,0.567537,0.736403,0.281591,0.605921,0.744595,0.792544,0.351614,0.808234,0.879925,0.306043,0.843817,0.922763,0.506647,0.978268,0.177251,0.501047,1.031229,0.694072,0.484799,1.163262,0.043877,0.441968,1.226835,0.158625,0.460819,1.189031,0.076084,0.399482,1.246889,0.230551,0.556268,1.226275,0.052008,0.543648,1.307285,0.123747
posture(587)_jpg.rf.qCHN2fZWDaaEmN8QILS0.jpg,bad,0.515329,0.304677,0.999857,0.519744,0.277454,0.999794,0.518578,0.277218,0.999763,0.516746,0.276727,0.999872,0.514406,0.273267,0.99979,0.509405,0.270188,0.999669,0.503403,0.266634,0.999717,0.475125,0.263165,0.999916,0.460597,0.251671,0.999669,0.493973,0.319716,0.999796,0.48707,0.314471,0.999796,0.409833,0.341164,0.99991,0.324814,0.321272,0.999913,0.49754,0.47661,0.265413,0.420417,0.519936,0.958885,0.668325,0.466936,0.363164,0.636553,0.465884,0.95685,0.731559,0.457537,0.398683,0.705141,0.470982,0.914667,0.731115,0.44209,0.417085,0.69271,0.443377,0.915404,0.699506,0.450708,0.413261,0.672332,0.443649,0.89863,0.349106,0.648522,0.999157,0.30635,0.672092,0.999216,0.643629,0.678139,0.15797,0.693736,0.687173,0.850423,0.555959,0.863329,0.054019,0.528496,0.912473,0.454884,0.504748,0.879693,0.084632,0.458817,0.933338,0.550236,0.623948,0.946117,0.046957,0.586159,1.006178,0.326241
sipotion_1749658565923_leaning_backward_0_48_jpg.rf.4uKociu2Yu3NGs9E6XXm.jpg,good,0.535895,0.23256,0.999604,0.516317,0.203125,0.999305,0.513602,0.202356,0.999182,0.510556,0.201824,0.99949,0.510792,0.202624,0.999274,0.504818,0.201591,0.999024,0.498108,0.200853,0.999281,0.47113,0.213364,0.999565,0.45902,0.212682,0.999341,0.523012,0.262192,0.999564,0.516436,0.261015,0.999756,0.451785,0.373726,0.99969,0.414667,0.394873,0.999825,0.528389,0.576767,0.198692,0.490899,0.63795,0.960438,0.652808,0.713396,0.205732,0.667082,0.770915,0.847417,0.691033,0.747116,0.193413,0.706813,0.7993,0.788765,0.69199,0.746624,0.19967,0.717514,0.780265,0.798019,0.671904,0.744686,0.200188,0.697199,0.772921,0.790169,0.516582,0.758132,0.994009,0.499309,0.807265,0.992841,0.788823,0.843474,0.102809,0.833803,0.889381,0.594651,0.828411,0.998842,0.033466,0.84605,1.025554,0.10014,0.805056,1.028096,0.063023,0.815683,1.046266,0.181146,0.921701,1.041074,0.039998,0.943631,1.079587,0.110751
sipotion_1749658304298_leaning_backward_0_52_jpg.rf.1zJDNKIk8wfXBN6Isqm8.jpg,bad,0.743237,0.374581,0.989568,0.7718,0.37469,0.990739,0.775032,0.378245,0.990151,0.778506,0.382132,0.99314,0.768654,0.372082,0.98917,0.769654,0.373778,0.987239,0.771129,0.37562,0.99141,0.787157,0.4179,0.992906,0.783299,0.410109,0.995164,0.725385,0.402107,0.995162,0.723125,0.399325,0.990665,0.696017,0.562053,0.99175,0.725116,0.539761,0.97965,0.541971,0.722153,0.809871,0.574268,0.656758,0.053919,0.376687,0.666167,0.762221,0.434026,0.654332,0.044193,0.342657,0.660489,0.709763,0.406897,0.652333,0.052587,0.350062,0.633615,0.713622,0.390922,0.641552,0.053976,0.364453,0.636933,0.676654,0.393896,0.64056,0.063455,0.520888,0.860747,0.966299,0.535596,0.834532,0.958366,0.296983,0.817428,0.821482,0.304154,0.851157,0.487568,0.159734,0.908965,0.336288,0.207386,1.020136,0.136192,0.150005,0.948535,0.303048,0.209572,1.058226,0.215276,0.06678,0.841632,0.214419,0.120601,1.016993,0.110095
sipotion_1749658387145_good_posture_0_65_jpg.rf.9HGpQicJc997yVEbAsFM.jpg,good,0.544521,0.26548,0.999754,0.567875,0.239782,0.99959,0.573999,0.240765,0.999553,0.580482,0.242122,0.999641,0.562047,0.236651,0.999638,0.564042,0.235398,0.999613,0.56644,0.234263,0.999724,0.625189,0.265135,0.999535,0.607468,0.256591,0.999799,0.558832,0.304479,0.999851,0.551179,0.299553,0.999781,0.673798,0.467596,0.99887,0.597268,0.412879,0.999592,0.644596,0.730491,0.970697,0.425897,0.506379,0.763609,0.409809,0.714082,0.945034,0.239095,0.528152,0.775086,0.353115,0.728683,0.910586,0.179161,0.540641,0.729021,0.35462,0.700795,0.913607,0.178984,0.541597,0.754297,0.376563,0.693162,0.900445,0.200783,0.541563,0.768677,0.594917,0.861538,0.996118,0.538779,0.781689,0.997616,0.21664,0.874838,0.855709,0.25109,0.699303,0.39717,0.217946,0.93062,0.093211,0.271861,0.924243,0.055289,0.253294,0.939053,0.149124,0.300633,0.959119,0.071007,0.114449,0.968451,0.087108,0.183761,0.992465,0.071576
sipotion_1749658458320_slouch_0_78_jpg.rf.M1FBkBBuOPVY60PWFOUR.jpg,good,0.456793,0.3502,0.998909,0.471761,0.322647,0.999294,0.477427,0.3236,0.999206,0.481605,0.324556,0.999431,0.469387,0.319248,0.999007,0.471824,0.318019,0.998751,0.476396,0.31667,0.999264,0.523077,0.337693,0.998916,0.518833,0.330478,0.999238,0.474448,0.386482,0.999427,0.46868,0.3829,0.99931,0.54629,0.52005,0.999406,0.574609,0.444638,0.999173,0.365945,0.704715,0.964044,0.396329,0.526871,0.432207,0.236501,0.615381,0.943284,0.264006,0.560862,0.526029,0.207068,0.595256,0.915143,0.23482,0.551292,0.519838,0.223958,0.573906,0.920196,0.233017,0.544982,0.547935,0.237922,0.576537,0.893282,0.244625,0.55569,0.546992,0.525373,0.87864,0.995485,0.550977,0.818895,0.990555,0.264214,0.788097,0.674565,0.35401,0.710786,0.109006,0.235535,0.9244,0.480593,0.286327,0.859394,0.063159,0.255875,0.964135,0.43424,0.298259,0.900138,0.127573,0.132537,0.883815,0.420678,0.18524,0.843783,0.122374
sipotion_1749658433630_good_posture_0_77_jpg.rf.4yZBCFNIRWuBDzX1cseD.jpg,bad,0.512389,0.330168,0.999856,0.528396,0.306782,0.999821,0.533744,0.307147,0.99979,0.540093,0.307557,0.999818,0.522577,0.304364,0.99981,0.523747,0.3031,0.999811,0.525385,0.30188,0.999879,0.580421,0.320315,0.999828,0.565083,0.314448,0.999946,0.528478,0.364316,0.999955,0.520792,0.362104,0.999942,0.606726,0.481168,0.999837,0.588399,0.438199,0.999912,0.430089,0.667768,0.983659,0.460658,0.542744,0.669661,0.22453,0.627421,0.966931,0.274615,0.562783,0.72419,0.165605,0.632102,0.953902,0.23125,0.562596,0.721579,0.161247,0.612731,0.955757,0.219786,0.561417,0.737875,0.185207,0.609223,0.94773,0.239521,0.561938,0.745339,0.555153,0.81316,0.999798,0.526886,0.735868,0.999468,0.219281,0.89362,0.972504,0.306737,0.73415,0.404827,0.274518,0.971188,0.318201,0.249211,0.874597,0.082118,0.309054,0.977342,0.4173,0.262067,0.90799,0.12016,0.204533,0.99846,0.254819,0.165835,0.891173,0.114463
sipotion_1749658506358_slouch_0_42_jpg.rf.MArcCDdGw2mGKJ5aCZHz.jpg,good,0.592861,0.196666,0.997695,0.579152,0.165308,0.995277,0.577433,0.164044,0.995008,0.575101,0.162725,0.996598,0.571411,0.166901,0.99613,0.564452,0.166609,0.995574,0.557111,0.16633,0.996324,0.528185,0.175996,0.997875,0.510747,0.18057,0.996476,0.583662,0.226368,0.997119,0.573806,0.226302,0.997954,0.508947,0.322589,0.997905,0.434084,0.371057,0.998722,0.600742,0.466384,0.0734,0.609271,0.56608,0.990915,0.78457,0.5039,0.125481,0.833539,0.539252,0.974482,0.822927,0.507153,0.179086,0.888097,0.54664,0.95655,0.835027,0.483973,0.191277,0.88095,0.506543,0.956452,0.820097,0.485576,0.187546,0.863152,0.502417,0.937845,0.517359,0.684064,0.983289,0.451241,0.754999,0.990823,0.764248,0.749936,0.199288,0.753977,0.904546,0.880257,0.627515,0.882698,0.060347,0.519493,0.945071,0.423719,0.586855,0.888273,0.110556,0.46406,0.927508,0.604841,0.65018,0.963934,0.075817,0.536332,1.010433,0.421678
sipotion_1749658557209_slouch_0_40_jpg.rf.IZvOWbsby9R7hRGD2n82.jpg,bad,0.595089,0.172621,0.998913,0.572104,0.146018,0.998255,0.569213,0.145647,0.998116,0.565783,0.145241,0.998741,0.56829,0.146373,0.998206,0.562922,0.146273,0.997945,0.557038,0.146128,0.99847,0.528861,0.161204,0.998574,0.520396,0.162665,0.998397,0.583642,0.203896,0.997573,0.577259,0.204597,0.998694,0.479385,0.31448,0.998816,0.473933,0.338341,0.999582,0.509598,0.549432,0.035918,0.4975,0.59436,0.901922,0.605374,0.654637,0.049687,0.626335,0.729764,0.667294,0.638494,0.702859,0.060895,0.662669,0.779784,0.604308,0.654175,0.680208,0.06466,0.677736,0.750514,0.621301,0.633518,0.679959,0.065524,0.657335,0.731509,0.62589,0.491927,0.73398,0.991135,0.485727,0.766907,0.991308,0.694023,0.848022,0.091144,0.805779,0.866853,0.628128,0.668203,1.021955,0.032638,0.690662,1.024081,0.114051,0.641183,1.047954,0.056124,0.647079,1.046395,0.185835,0.7277,1.068538,0.040749,0.750311,1.07845,0.133168
sipotion_1749658311807_slouch_0_74_jpg.rf.EMXoXnmSdHxh7g0VKLCG.jpg,bad,0.758587,0.344604,0.990448,0.790947,0.348363,0.992598,0.793685,0.352302,0.991785,0.796678,0.356754,0.995546,0.78726,0.345601,0.992079,0.788235,0.347994,0.989911,0.789235,0.3503,0.992496,0.799207,0.394897,0.995604,0.79586,0.386902,0.993935,0.738345,0.368407,0.995917,0.735139,0.364841,0.990592,0.715046,0.495013,0.999471,0.725911,0.515656,0.982494,0.569697,0.679267,0.967765,0.594303,0.676644,0.024675,0.364633,0.632592,0.939557,0.454942,0.680474,0.019083,0.328136,0.638307,0.889086,0.428619,0.680449,0.02212,0.339769,0.606328,0.881226,0.422909,0.669788,0.021749,0.353442,0.609299,0.844798,0.429986,0.670548,0.024231,0.477002,0.785664,0.990686,0.498766,0.772756,0.967723,0.213999,0.822091,0.655454,0.268331,0.818977,0.106421,0.051587,0.95966,0.218193,0.09304,0.972428,0.04199,0.034481,1.007353,0.295309,0.078283,1.014572,0.07,-0.017129,0.904346,0.180492,0.012412,0.955938,0.044603
sipotion_1749658385294_good_posture_0_48_jpg.rf.bNqzacXMQUq0nnt59AlL.jpg,good,0.581028,0.285991,0.999548,0.597433,0.25716,0.999557,0.603562,0.255994,0.999516,0.610212,0.25458,0.999646,0.590924,0.256794,0.99954,0.592454,0.255433,0.999469,0.594496,0.253783,0.999654,0.657255,0.262108,0.999681,0.636165,0.261729,0.999755,0.602078,0.315434,0.999811,0.594506,0.314369,0.99972,0.712572,0.448078,0.999497,0.670683,0.425469,0.999062,0.692554,0.735511,0.974592,0.594964,0.653137,0.101274,0.456791,0.721865,0.875248,0.483609,0.692118,0.062376,0.410901,0.731403,0.79719,0.432877,0.714474,0.075509,0.41248,0.703039,0.804368,0.434147,0.690198,0.078983,0.429018,0.696539,0.790025,0.452564,0.684506,0.086137,0.646776,0.875544,0.997791,0.602286,0.809638,0.997919,0.232075,0.876873,0.898066,0.275755,0.770674,0.391305,0.262967,0.986728,0.121778,0.282437,0.973612,0.067224,0.307185,1.00053,0.182235,0.314149,1.006804,0.077118,0.152626,1.025513,0.107989,0.192624,1.028803,0.075738
sipotion_1749658307508_slouch_0_76_jpg.rf.eloKGjDSADxLvONjyGhR.jpg,bad,0.750258,0.333944,0.987421,0.781692,0.336362,0.989202,0.785548,0.340617,0.988122,0.788971,0.34494,0.993355,0.778327,0.334185,0.989339,0.779185,0.336181,0.986784,0.78027,0.338223,0.990524,0.795789,0.382748,0.993058,0.79136,0.375318,0.992419,0.732351,0.359007,0.994326,0.728532,0.355825,0.986691,0.714389,0.488224,0.998674,0.718219,0.499383,0.978208,0.568808,0.668138,0.955698,0.57531,0.653041,0.043067,0.377744,0.631067,0.921087,0.43007,0.659154,0.028677,0.335842,0.633079,0.864418,0.401763,0.659343,0.031393,0.346697,0.602026,0.857824,0.379163,0.63424,0.03129,0.359084,0.602861,0.821288,0.389867,0.626428,0.035003,0.497524,0.783008,0.98042,0.504271,0.762215,0.946979,0.243839,0.823821,0.6321,0.273987,0.816579,0.127972,0.075233,0.96994,0.209037,0.119308,0.983686,0.041861,0.057174,1.018901,0.276779,0.109182,1.025613,0.071011,0.000684,0.916246,0.165016,0.039344,0.974412,0.040546
